"Index","Drum Machine","Type","Equal Loudness","RMS","Temporal Centroid","Spectral Centroid","Spectral Centroid 1","Spectral Centroid 2","Spectral Kurtosis","Pitch Salience"
"1127","Ensoniq Asr-x","sn","0.0665730603951656","0.709700747933161","0.055406308784815","0.539767910672833","0.585227020054392","0.462055092354602","0.0038829487167723","0.378414309484427"
"1128","Ensoniq Asr-x","sn","0.0584964712737325","0.669385981689452","0.065110201801368","0.522904026885133","0.600579476756956","0.295410570273659","0.00444699709851408","0.377626129320101"
"1129","Ensoniq Asr-x","sn","0.0956781055520408","0.643100457810698","0.161838786440613","0.364634401053261","0.198594302144768","0.389631842144439","0.00548515839869266","0.472505670461152"
"1130","Ensoniq Asr-x","sn","0.07983215157771","0.670374560323071","0.101225105227743","0.454380085826192","0.386716345008546","0.372174948706489","0.00563048264711723","0.549813812383485"
"1131","Ensoniq Asr-x","sn","0.114932999804598","0.784667506534395","0.0723405018179474","0.706471289046782","0.692845283083659","0.660641522892719","0.00482967835698395","0.51708542660997"
"1132","Ensoniq Asr-x","sn","0.0937649496932336","0.60856678133412","0.205418355459831","0.357137988178234","0.540475500274359","0.145468454585406","0.00254401718757828","0.466694578843492"
"1133","Ensoniq Asr-x","sn","0.0760814306413584","0.67215387934513","0.0915576854091114","0.344130785117377","0.288949063153076","0.463635960065222","0.00329630123528497","0.453209855833981"
"1134","Ensoniq Asr-x","sn","0.217079425939302","0.878492073252946","0.0880044587073506","0.363094815094731","0.413405069612218","0.344393057149308","0.00448263313683299","0.500555284620901"
"1135","Ensoniq Asr-x","sn","0.248192139208894","0.864122064430388","0.123030057508247","0.472395541887259","0.320445984223561","0.361584894510845","0.00453183603947869","0.547239446520083"
"1136","Ensoniq Asr-x","sn","0.259725328950158","0.83651255492933","0.158001069970862","0.451800570518025","0.350179930184522","0.369855243208434","0.00424190913784218","0.252955507762172"
"1137","Ensoniq Asr-x","sn","0.116372500636573","0.651931680564008","0.196061157708884","0.390272974214258","0.334115969346778","0.269866470937607","0.00327281168540768","0.352240663422914"
"1138","Ensoniq Asr-x","sn","0.109156703782394","0.685839016599588","0.139807364055285","0.30121926569786","0.379636028889658","0.369279302315973","0.00443215917741747","0.415134967226223"
"1139","Fairlight IIx","ki","0.0456838127144784","0.655146660396813","0.0493716171275653","0.284627946195204","0.338518538779107","0.0648365187460938","0.00547059179302435","0.615179396241628"
