"Sample Id","Drum Machine","Dimension 1","Dimension 2","Dimension 3","Dimension 4"
"135","Alesis DM5","-0.488923985814648","-2.41287397218068","0.137093601656564","-0.012345924354544"
"136","Alesis DM5","1.285766544467","-3.7130082191474","-0.134570556078634","3.82483291248688"
"137","Alesis DM5","0.25783690131026","-2.65534575554405","-0.720668234835977","3.19532452294066"
"138","Alesis DM5","3.56269047981771","-2.49742152724594","0.482268637965526","3.10667689036751"
"139","Alesis DM5","1.02450740203294","-3.77279609330129","1.14092242765124","2.74046888372548"
"140","Alesis DM5","1.45354668144211","-3.80987078809804","-0.0768250643245537","2.9073665223714"
"141","Alesis DM5","0.146607830421227","-1.83657571130614","-0.378974123520058","1.33470412927613"
"142","Alesis DM5","1.50396730850466","-3.33367324401936","0.308013544780243","2.63194051079777"
"143","Alesis DM5","-2.87887061189899","0.166394010456485","1.17070097237646","-1.1321818964232"
"144","Alesis DM5","2.23733033911616","-0.970657002732893","-0.320656781316855","2.3473943237411"
"145","Alesis DM5","0.866098553984195","-3.46166442370323","0.387543477882541","3.16963542116698"
"146","Alesis DM5","4.9327810253643","1.66447248133489","2.06282462243186","3.47796715831515"
"147","Alesis DM5","-0.465915564140665","-0.821741171682353","1.22315179409765","0.548689319421393"
"148","Alesis DM5","-0.749259961475477","-2.80429087949007","0.0657813668128903","1.05845928724248"
"149","Alesis DM5","-1.60131388520303","-1.34843863323266","0.108874186262804","-1.83599270005568"
"150","Alesis DM5","-1.34268195087643","-0.782969536920939","-1.10465571216164","-0.802015753687656"
"151","Alesis DM5","-1.7154190436606","-3.17474987946238","2.19118019451704","-0.561191827088646"
"152","Alesis DM5","0.109684602452853","-2.49471578045848","0.907461185657497","0.603014977382674"
"153","Alesis DM5","-1.20607463137835","-3.80584118331232","1.52669626906286","1.10913275445844"
"154","Alesis DM5","-0.330730708463856","-1.92693504378573","-0.680809920028997","0.870491376478397"
"155","Alesis DM5","1.64593845262945","-3.14942328169196","-0.562641696748198","2.38765896656078"
"156","Alesis DM5","-0.0584668251985045","-4.11241959404863","0.238735571184291","0.604279857304583"
