"Window Length","Window Start","HFC"
"250","50","68.4324417114258"
"250","100","35.9443893432617"
"500","20","80.0903701782227"
"500","50","68.4324417114258"
"500","100","35.9443893432617"
"0","0","11.6855297088623"
"25","20","56.7939491271973"
"25","50","49.3414001464844"
"25","100","30.2520446777344"
"100","20","28.2776584625244"
"100","50","24.9575347900391"
"100","100","16.3530731201172"
"250","20","12.2131261825562"
"250","50","10.7823858261108"
"250","100","7.07209205627441"
"500","20","10.1780023574829"
"500","50","9.15520286560059"
"500","100","6.12028503417969"
"0","0","11.4354543685913"
"25","20","55.182186126709"
"25","50","48.4419288635254"
"25","100","30.6353244781494"
"100","20","28.0468940734863"
"100","50","24.8694496154785"
"100","100","16.419132232666"
"250","20","12.1144351959229"
"250","50","10.7436752319336"
"250","100","7.09733819961548"
"500","20","10.0957565307617"
"500","50","9.12233543395996"
"500","100","6.14212846755981"
"0","0","11.7587480545044"
"25","20","58.6568565368652"
"25","50","51.1627502441406"
"25","100","32.5889854431152"
"100","20","28.9240875244141"
"100","50","25.6527614593506"
"100","100","16.9214611053467"
"250","20","12.4882097244263"
"250","50","11.0765209197998"
"250","100","7.31064987182617"
"500","20","10.4072427749634"
"500","50","9.40493202209473"
"500","100","6.32671451568604"
"0","0","11.6569814682007"
"25","20","57.5767822265625"
"25","50","49.7902641296387"
"25","100","30.9950847625732"
"100","20","28.5617713928223"
"100","50","25.2341938018799"
"100","100","16.4574279785156"
"250","20","12.3300266265869"
"250","50","10.8962268829346"
"250","100","7.11847114562988"
"500","20","10.469277381897"
"500","50","9.42976379394531"
"500","100","6.28120517730713"
"0","0","11.5101642608643"
"25","20","55.131404876709"
"25","50","47.8666496276855"
"25","100","30.8340015411377"
"100","20","28.221773147583"
"100","50","24.9437599182129"
"100","100","16.7023468017578"
"250","20","12.1848335266113"
"250","50","10.7713117599487"
"250","100","7.2148265838623"
"500","20","10.1544237136841"
"500","50","9.14579296112061"
"500","100","6.24379014968872"
"0","0","12.0503673553467"
"25","20","59.617015838623"
"25","50","50.6450691223145"
"25","100","31.8180637359619"
"100","20","29.2993927001953"
"100","50","25.5858840942383"
"100","100","16.8287143707275"
"250","20","12.6522026062012"
"250","50","11.0531978607178"
"250","100","7.27507877349854"
"500","20","10.5438899993896"
"500","50","9.38512706756592"
"500","100","6.29594707489014"
"0","0","11.9618835449219"
"25","20","58.5677642822266"
"25","50","51.0836067199707"
"25","100","31.62668800354"
"100","20","29.2363510131836"
"100","50","25.7465648651123"
"100","100","16.7590599060059"
"250","20","12.6128606796265"
"250","50","11.113655090332"
"250","100","7.24451637268066"
"500","20","10.5111227035522"
"500","50","9.43647289276123"
"500","100","6.26949214935303"
"0","0","12.1599054336548"
"25","20","59.5285301208496"
"25","50","53.4791221618652"
"25","100","34.5643272399902"
"100","20","29.7613754272461"
"100","50","26.7765235900879"
"100","100","17.9306201934814"
"250","20","12.8469533920288"
"250","50","11.5529346466064"
"250","100","7.73778629302979"
"500","20","10.7061939239502"
"500","50","9.80944728851318"
"500","100","6.69636631011963"
"0","0","11.7483568191528"
"25","20","57.1233329772949"
"25","50","51.0198211669922"
"25","100","32.9572677612305"
"100","20","28.7712917327881"
"100","50","25.6865310668945"
"100","100","17.23046875"
"250","20","12.4166135787964"
"250","50","11.0901079177856"
"250","100","7.44483280181885"
"500","20","10.3475666046143"
"500","50","9.41646575927734"
"500","100","6.44283199310303"
"0","0","11.4766674041748"
"25","20","55.7677764892578"
"25","50","48.1222839355469"
"25","100","31.8468494415283"
"100","20","28.1971073150635"
"100","50","24.8679046630859"
"100","100","16.7676868438721"
"250","20","12.1826238632202"
"250","50","10.7487306594849"
"250","100","7.24555587768555"
"500","20","10.1525659561157"
"500","50","9.12660980224609"
"500","100","6.27038764953613"
"0","0","11.6337032318115"
"25","20","57.4402351379395"
"25","50","48.9126739501953"
"25","100","31.3593463897705"
"100","20","28.7133693695068"
"100","50","25.1506824493408"
"100","100","16.7177715301514"
"250","20","12.3962841033936"
"250","50","10.8660850524902"
"250","100","7.22710227966309"
"500","20","10.5255260467529"
"500","50","9.40367317199707"
"500","100","6.37704229354858"
"0","0","11.8826723098755"
"25","20","56.6323661804199"
"25","50","50.3306846618652"
"25","100","33.2838478088379"
"100","20","28.896936416626"
"100","50","25.6702423095703"
"100","100","17.1772308349609"
"250","20","12.4756383895874"
"250","50","11.0823345184326"
"250","100","7.42325639724731"
"500","20","10.3967428207397"
"500","50","9.40985774993896"
"500","100","6.42417049407959"
"0","0","11.9725093841553"
"25","20","58.6507415771484"
"25","50","52.1746864318848"
"25","100","32.389331817627"
"100","20","29.4890003204346"
"100","50","26.3095798492432"
"100","100","17.3012542724609"
"250","20","12.725378036499"
"250","50","11.3540477752686"
"250","100","7.47160243988037"
"500","20","10.6048650741577"
"500","50","9.64056491851807"
"500","100","6.46600294113159"
"0","0","12.2326164245605"
"25","20","60.3334045410156"
"25","50","53.019287109375"
"25","100","33.426929473877"
"100","20","29.8244113922119"
"100","50","26.5259246826172"
"100","100","17.4661598205566"
"250","20","12.8623371124268"
"250","50","11.4395561218262"
"250","100","7.53775882720947"
"500","20","10.7190246582031"
"500","50","9.71318340301514"
"500","100","6.52326774597168"
"0","0","11.4068641662598"
"25","20","55.0097808837891"
"25","50","49.1663055419922"
"25","100","31.7303619384766"
"100","20","28.1389541625977"
"100","50","25.0525989532471"
"100","100","16.794132232666"
"250","20","12.1545543670654"
"250","50","10.8235769271851"
"250","100","7.25469207763672"
"500","20","10.1291799545288"
"500","50","9.19015979766846"
"500","100","6.27829170227051"
"0","0","11.8703298568726"
"25","20","57.779613494873"
"25","50","50.0184478759766"
"25","100","32.673267364502"
"100","20","28.821626663208"
"100","50","25.3899574279785"
"100","100","16.8310794830322"
"250","20","12.4477338790894"
"250","50","10.9711475372314"
"250","100","7.2765417098999"
"500","20","10.3735227584839"
"500","50","9.31548023223877"
"500","100","6.29721021652222"
"0","0","44.1259498596191"
"25","20","61.7540626525879"
"25","50","46.7133903503418"
"25","100","36.3306541442871"
"100","20","52.2336349487305"
"100","50","47.4330940246582"
"100","100","43.7773818969727"
"250","20","47.4352912902832"
"250","50","45.5227088928223"
"250","100","44.0348587036133"
"500","20","45.2175559997559"
"500","50","44.2753143310547"
"500","100","43.4324607849121"
"0","0","15.7107553482056"
"25","20","55.047061920166"
"25","50","43.8543510437012"
"25","100","28.7332668304443"
"100","20","21.3303184509277"
"100","50","17.5559577941895"
"100","100","12.3473615646362"
"250","20","15.6038227081299"
"250","50","12.8444471359253"
"250","100","9.39690017700195"
"500","20","15.6038227081299"
"500","50","12.8444471359253"
"500","100","9.39690017700195"
"0","0","155.963760375977"
"25","20","229.544876098633"
"25","50","192.56965637207"
"25","100","134.199066162109"
"100","20","140.854782104492"
"100","50","122.577995300293"
"100","100","88.9857330322266"
"250","20","140.854782104492"
"250","50","122.577995300293"
"250","100","88.9857330322266"
"500","20","140.854782104492"
"500","50","122.577995300293"
"500","100","88.9857330322266"
"0","0","19.9176025390625"
"25","20","22.8411464691162"
"25","50","27.1649532318115"
"25","100","3.87021660804749"
"100","20","20.7486515045166"
"100","50","22.0933227539062"
"100","100","14.4061212539673"
"250","20","14.6916465759277"
"250","50","15.6318626403809"
"250","100","10.2021856307983"
"500","20","14.6916465759277"
"500","50","15.6318626403809"
"500","100","10.2021856307983"
"0","0","20.2590217590332"
"25","20","22.7517833709717"
"25","50","27.2828693389893"
"25","100","3.84618854522705"
"100","20","21.1671314239502"
"100","50","22.5893173217773"
"100","100","14.8087959289551"
"250","20","14.9819631576538"
"250","50","15.9785261154175"
"250","100","10.487832069397"
"500","20","14.9819631576538"
"500","50","15.9785261154175"
"500","100","10.487832069397"
"0","0","19.9814052581787"
"25","20","22.7028789520264"
"25","50","26.6112747192383"
"25","100","3.95542597770691"
"100","20","20.9021949768066"
"100","50","22.1047515869141"
"100","100","14.5687866210938"
"250","20","14.2653150558472"
"250","50","15.0777149200439"
"250","100","10.3162212371826"
"500","20","14.2653150558472"
"500","50","15.0777149200439"
"500","100","10.3162212371826"
"0","0","20.2691135406494"
"25","20","22.6525363922119"
"25","50","26.8319473266602"
"25","100","4.45693159103394"
"100","20","20.8234195709229"
"100","50","22.0978546142578"
"100","100","14.500054359436"
"250","20","14.7487001419067"
"250","50","15.6421585083008"
"250","100","10.6686058044434"
"500","20","14.7487001419067"
"500","50","15.6421585083008"
"500","100","10.6686058044434"
"0","0","19.9176025390625"
"25","20","22.8411464691162"
"25","50","27.1649532318115"
"25","100","3.87021660804749"
"100","20","20.7486515045166"
"100","50","22.0933227539062"
"100","100","14.4061212539673"
"250","20","14.6916465759277"
"250","50","15.6318626403809"
"250","100","10.2021856307983"
"500","20","14.6916465759277"
"500","50","15.6318626403809"
"500","100","10.2021856307983"
"0","0","433.004608154297"
"25","20","1287.90405273438"
"25","50","1364.365234375"
"25","100","1538.26123046875"
"100","20","1054.50231933594"
"100","50","1040.57238769531"
"100","100","933.460144042969"
"250","20","448.109161376953"
"250","50","441.930786132812"
"250","100","396.013061523438"
"500","20","438.367645263672"
"500","50","432.323577880859"
"500","100","396.013061523438"
"0","0","331.063873291016"
"25","20","990.037536621094"
"25","50","840.891906738281"
"25","100","433.898773193359"
"100","20","472.417907714844"
"100","50","349.969848632812"
"100","100","153.555877685547"
"250","20","320.572479248047"
"250","50","255.749038696289"
"250","100","126.85082244873"
"500","20","320.572479248047"
"500","50","255.749038696289"
"500","100","126.85082244873"
"0","0","25.9924430847168"
"25","20","48.238697052002"
"25","50","36.493236541748"
"25","100","38.0263786315918"
"100","20","38.6699562072754"
"100","50","34.2025833129883"
"100","100","32.9681434631348"
"250","20","25.0185928344727"
"250","50","22.1518325805664"
"250","100","21.3250560760498"
"500","20","25.0185928344727"
"500","50","22.1518325805664"
"500","100","21.3250560760498"
"0","0","108.14966583252"
"25","20","349.306640625"
"25","50","308.408386230469"
"25","100","153.019332885742"
"100","20","133.199676513672"
"100","50","114.603401184082"
"100","100","54.0445938110352"
"250","20","105.45068359375"
"250","50","94.6733627319336"
"250","100","48.8980178833008"
"500","20","105.45068359375"
"500","50","94.6733627319336"
"500","100","48.8980178833008"
"0","0","9.23623847961426"
"25","20","62.5860786437988"
"25","50","53.1880226135254"
"25","100","28.3738422393799"
"100","20","27.7620182037354"
"100","50","24.1840381622314"
"100","100","15.0821905136108"
"250","20","12.5305089950562"
"250","50","10.9811267852783"
"250","100","7.03011417388916"
"500","20","7.87780237197876"
"500","50","7.00491237640381"
"500","100","4.56041860580444"
"0","0","69.598388671875"
"25","20","165.462585449219"
"25","50","152.261184692383"
"25","100","79.2426528930664"
"100","20","66.9854049682617"
"100","50","58.0557861328125"
"100","100","30.4858512878418"
"250","20","63.636116027832"
"250","50","58.0557746887207"
"250","100","30.4858512878418"
"500","20","63.636116027832"
"500","50","58.0557746887207"
"500","100","30.4858512878418"
"0","0","22.1573638916016"
"25","20","127.219093322754"
"25","50","101.272422790527"
"25","100","51.0916748046875"
"100","20","54.2432975769043"
"100","50","43.7697143554688"
"100","100","23.2426128387451"
"250","20","23.183162689209"
"250","50","18.7375297546387"
"250","100","9.97756290435791"
"500","20","20.4563484191895"
"500","50","16.8643550872803"
"500","100","9.35426235198975"
"0","0","58.8013725280762"
"25","20","368.247802734375"
"25","50","305.515411376953"
"25","100","179.150924682617"
"100","20","185.580169677734"
"100","50","155.589981079102"
"100","100","97.5960464477539"
"250","20","87.6839447021484"
"250","50","74.8290557861328"
"250","100","49.7427673339844"
"500","20","53.4166145324707"
"500","50","46.3881721496582"
"500","100","31.9748878479004"
"0","0","15.8844623565674"
"25","20","125.710327148438"
"25","50","94.9419631958008"
"25","100","38.4330787658691"
"100","20","50.5210800170898"
"100","50","38.0452156066895"
"100","100","17.0706958770752"
"250","20","21.7597618103027"
"250","50","16.3807163238525"
"250","100","7.41296720504761"
"500","20","13.2405366897583"
"500","50","10.1061391830444"
"500","100","4.77377223968506"
"0","0","186.565643310547"
"25","20","738.458068847656"
"25","50","701.804382324219"
"25","100","565.469665527344"
"100","20","769.747131347656"
"100","50","732.664123535156"
"100","100","551.117370605469"
"250","20","470.048400878906"
"250","50","439.986114501953"
"250","100","304.976287841797"
"500","20","243.778274536133"
"500","50","227.888610839844"
"500","100","157.101119995117"
"0","0","114.513610839844"
"25","20","324.537322998047"
"25","50","233.322387695312"
"25","100","82.9367218017578"
"100","20","107.357727050781"
"100","50","76.9089889526367"
"100","100","28.0582275390625"
"250","20","97.1337203979492"
"250","50","73.0640029907227"
"250","100","28.0583820343018"
"500","20","97.1337203979492"
"500","50","73.0640029907227"
"500","100","28.0583820343018"
"0","0","113.967330932617"
"25","20","243.988586425781"
"25","50","181.295333862305"
"25","100","69.7398452758789"
"100","20","99.3653869628906"
"100","50","73.8641891479492"
"100","100","30.4590282440186"
"250","20","99.3653869628906"
"250","50","73.8641891479492"
"250","100","30.4590282440186"
"500","20","99.3653869628906"
"500","50","73.8641891479492"
"500","100","30.4590282440186"
"0","0","107.673164367676"
"25","20","327.259307861328"
"25","50","297.281036376953"
"25","100","134.902679443359"
"100","20","141.93229675293"
"100","50","118.031639099121"
"100","100","48.1424407958984"
"250","20","93.0068054199219"
"250","50","80.1048965454102"
"250","100","36.5907440185547"
"500","20","93.0068054199219"
"500","50","80.1048965454102"
"500","100","36.5907440185547"
"0","0","31.2682685852051"
"25","20","156.388809204102"
"25","50","137.126724243164"
"25","100","91.9988784790039"
"100","20","99.6442489624023"
"100","50","87.6134414672852"
"100","100","58.7428932189941"
"250","20","45.6228141784668"
"250","50","40.1717987060547"
"250","100","26.9067268371582"
"500","20","28.9600429534912"
"500","50","25.8635902404785"
"500","100","18.0979709625244"
"0","0","13.5836019515991"
"25","20","118.757591247559"
"25","50","61.2426147460938"
"25","100","14.0148849487305"
"100","20","38.0626258850098"
"100","50","19.6494255065918"
"100","100","4.69865608215332"
"250","20","16.0772075653076"
"250","50","8.30280590057373"
"250","100","1.9883736371994"
"500","20","10.6394147872925"
"500","50","5.57656860351562"
"500","100","1.33549106121063"
"0","0","47.1241111755371"
"25","20","235.468383789062"
"25","50","168.696563720703"
"25","100","79.2162399291992"
"100","20","86.4224472045898"
"100","50","61.975456237793"
"100","100","29.6149940490723"
"250","20","41.1216239929199"
"250","50","30.2505073547363"
"250","100","15.2514925003052"
"500","20","41.1216239929199"
"500","50","30.2505073547363"
"500","100","15.2514925003052"
"0","0","86.4770126342773"
"25","20","390.058837890625"
"25","50","299.95654296875"
"25","100","137.120269775391"
"100","20","141.14794921875"
"100","50","108.799430847168"
"100","100","50.8818359375"
"250","20","76.6504211425781"
"250","50","59.0866355895996"
"250","100","29.3122310638428"
"500","20","76.6504211425781"
"500","50","59.0866355895996"
"500","100","29.3122310638428"
"0","0","156.575744628906"
"25","20","714.460998535156"
"25","50","539.390441894531"
"25","100","227.318801879883"
"100","20","267.316650390625"
"100","50","200.193634033203"
"100","100","84.2237091064453"
"250","20","141.23274230957"
"250","50","105.780639648438"
"250","100","47.1475028991699"
"500","20","141.23274230957"
"500","50","105.780639648438"
"500","100","47.1475028991699"
"0","0","62.9789161682129"
"25","20","235.520263671875"
"25","50","168.735656738281"
"25","100","79.2378921508789"
"100","20","86.4435882568359"
"100","50","61.9897842407227"
"100","100","29.6240692138672"
"250","20","54.8360252380371"
"250","50","40.6848068237305"
"250","100","20.8995094299316"
"500","20","54.8360252380371"
"500","50","40.6848068237305"
"500","100","20.8995094299316"
"0","0","86.5613021850586"
"25","20","390.185546875"
"25","50","300.057159423828"
"25","100","137.170333862305"
"100","20","141.196746826172"
"100","50","108.838249206543"
"100","100","50.9020881652832"
"250","20","76.6769866943359"
"250","50","59.1078071594238"
"250","100","29.3239727020264"
"500","20","76.6769866943359"
"500","50","59.1078071594238"
"500","100","29.3239727020264"
"0","0","161.312301635742"
"25","20","714.725830078125"
"25","50","539.594543457031"
"25","100","227.413345336914"
"100","20","267.419616699219"
"100","50","200.272537231445"
"100","100","84.2603759765625"
"250","20","145.324142456055"
"250","50","108.846008300781"
"250","100","48.597484588623"
"500","20","145.324142456055"
"500","50","108.846008300781"
"500","100","48.597484588623"
"0","0","253.904479980469"
"25","20","1404.07421875"
"25","50","1293.40930175781"
"25","100","894.218933105469"
"100","20","782.477355957031"
"100","50","685.10400390625"
"100","100","452.933837890625"
"250","20","335.721923828125"
"250","50","293.6533203125"
"250","100","193.665908813477"
"500","20","247.663986206055"
"500","50","216.629653930664"
"500","100","147.711349487305"
"0","0","232.46565246582"
"25","20","1518.99816894531"
"25","50","1338.29675292969"
"25","100","732.432800292969"
"100","20","774.203796386719"
"100","50","687.077026367188"
"100","100","401.873229980469"
"250","20","331.970520019531"
"250","50","294.271392822266"
"250","100","171.823638916016"
"500","20","216.502700805664"
"500","50","194.738571166992"
"500","100","117.152526855469"
"0","0","235.75146484375"
"25","20","1407.34143066406"
"25","50","1261.84777832031"
"25","100","843.281066894531"
"100","20","759.042419433594"
"100","50","674.347595214844"
"100","100","465.237518310547"
"250","20","325.893280029297"
"250","50","289.147705078125"
"250","100","199.108657836914"
"500","20","225.61865234375"
"500","50","200.179321289062"
"500","100","142.220550537109"
"0","0","226.184310913086"
"25","20","1430.68078613281"
"25","50","1257.62341308594"
"25","100","778.463928222656"
"100","20","740.629577636719"
"100","50","646.507507324219"
"100","100","402.279724121094"
"250","20","317.746826171875"
"250","50","277.078094482422"
"250","100","172.046997070312"
"500","20","216.645751953125"
"500","50","191.82341003418"
"500","100","122.890777587891"
"0","0","156.387252807617"
"25","20","518.787536621094"
"25","50","447.649017333984"
"25","100","299.885040283203"
"100","20","250.452484130859"
"100","50","217.529586791992"
"100","100","144.385772705078"
"250","20","144.959838867188"
"250","50","125.838943481445"
"250","100","88.8164215087891"
"500","20","144.959838867188"
"500","50","125.838943481445"
"500","100","88.8164215087891"
"0","0","124.188323974609"
"25","20","458.165771484375"
"25","50","412.845855712891"
"25","100","273.160430908203"
"100","20","224.802139282227"
"100","50","199.742736816406"
"100","100","131.146713256836"
"250","20","113.077095031738"
"250","50","103.132942199707"
"250","100","71.5089340209961"
"500","20","113.077095031738"
"500","50","103.132942199707"
"500","100","71.5089340209961"
"0","0","217.710693359375"
"25","20","1221.33056640625"
"25","50","1030.38781738281"
"25","100","703.679443359375"
"100","20","629.49853515625"
"100","50","530.715698242188"
"100","100","358.900787353516"
"250","20","270.050567626953"
"250","50","227.567474365234"
"250","100","153.482238769531"
"500","20","205.970962524414"
"500","50","176.561080932617"
"500","100","123.333992004395"
"0","0","269.897094726562"
"25","20","1271.06188964844"
"25","50","1142.16918945312"
"25","100","769.96826171875"
"100","20","661.48583984375"
"100","50","588.905090332031"
"100","100","408.367095947266"
"250","20","283.651702880859"
"250","50","252.425262451172"
"250","100","174.779937744141"
"500","20","260.496520996094"
"500","50","236.648727416992"
"500","100","167.342498779297"
"0","0","42.7814407348633"
"25","20","217.727157592773"
"25","50","164.419479370117"
"25","100","116.282569885254"
"100","20","102.200508117676"
"100","50","82.6026611328125"
"100","100","57.5531311035156"
"250","20","44.2841262817383"
"250","50","35.9059066772461"
"250","100","25.0462646484375"
"500","20","39.8598976135254"
"500","50","32.9780769348145"
"500","100","23.9823913574219"
"0","0","371.181732177734"
"25","20","459.694488525391"
"25","50","483.634521484375"
"25","100","454.830810546875"
"100","20","568.259094238281"
"100","50","560.752014160156"
"100","100","545.564086914062"
"250","20","383.482421875"
"250","50","375.651519775391"
"250","100","352.414916992188"
"500","20","375.232330322266"
"500","50","367.541656494141"
"500","100","352.414916992188"
"0","0","42.7814407348633"
"25","20","217.727157592773"
"25","50","164.419479370117"
"25","100","116.282569885254"
"100","20","102.200508117676"
"100","50","82.6026611328125"
"100","100","57.5531311035156"
"250","20","44.2841262817383"
"250","50","35.9059066772461"
"250","100","25.0462646484375"
"500","20","39.8598976135254"
"500","50","32.9780769348145"
"500","100","23.9823913574219"
"0","0","371.181732177734"
"25","20","459.694488525391"
"25","50","483.634521484375"
"25","100","454.830810546875"
"100","20","568.259094238281"
"100","50","560.752014160156"
"100","100","545.564086914062"
"250","20","383.482421875"
"250","50","375.651519775391"
"250","100","352.414916992188"
"500","20","375.232330322266"
"500","50","367.541656494141"
"500","100","352.414916992188"
"0","0","73.047248840332"
"25","20","582.445922851562"
"25","50","443.879638671875"
"25","100","366.6982421875"
"100","20","302.701477050781"
"100","50","245.564071655273"
"100","100","187.08171081543"
"250","20","131.269027709961"
"250","50","106.778114318848"
"250","100","81.2818450927734"
"500","20","67.9072341918945"
"500","50","55.8808212280273"
"500","100","43.0376319885254"
"0","0","87.593620300293"
"25","20","648.947082519531"
"25","50","475.068725585938"
"25","100","389.801300048828"
"100","20","341.110809326172"
"100","50","268.806610107422"
"100","100","205.887161254883"
"250","20","147.910400390625"
"250","50","116.841659545898"
"250","100","89.2665939331055"
"500","20","82.1857147216797"
"500","50","65.7356338500977"
"500","100","51.509407043457"
"0","0","52.0493469238281"
"25","20","299.939208984375"
"25","50","209.966232299805"
"25","100","171.824783325195"
"100","20","166.217224121094"
"100","50","131.383804321289"
"100","100","98.1740264892578"
"250","20","71.4042053222656"
"250","50","56.5018653869629"
"250","100","42.0540390014648"
"500","20","46.5681076049805"
"500","50","37.3911056518555"
"500","100","28.6733169555664"
"0","0","43.3445739746094"
"25","20","239.176986694336"
"25","50","168.024978637695"
"25","100","140.102188110352"
"100","20","137.43017578125"
"100","50","107.720405578613"
"100","100","82.8445281982422"
"250","20","59.3434410095215"
"250","50","46.5915641784668"
"250","100","35.6245574951172"
"500","20","39.8576698303223"
"500","50","31.2929801940918"
"500","100","24.6632308959961"
"0","0","21.1222057342529"
"25","20","105.008308410645"
"25","50","87.853157043457"
"25","100","69.2747344970703"
"100","20","63.374927520752"
"100","50","52.9436683654785"
"100","100","40.9591636657715"
"250","20","27.8901176452637"
"250","50","23.2459983825684"
"250","100","17.9641456604004"
"500","20","17.433557510376"
"500","50","14.7352848052979"
"500","100","11.5498723983765"
"0","0","63.1190490722656"
"25","20","177.300857543945"
"25","50","176.077743530273"
"25","100","138.178466796875"
"100","20","197.215042114258"
"100","50","185.700729370117"
"100","100","144.0791015625"
"250","20","123.933456420898"
"250","50","113.885643005371"
"250","100","82.1437225341797"
"500","20","66.9194412231445"
"500","50","61.3433723449707"
"500","100","43.9922866821289"
"0","0","82.905632019043"
"25","20","575.597717285156"
"25","50","462.222381591797"
"25","100","344.873413085938"
"100","20","325.294738769531"
"100","50","275.242279052734"
"100","100","187.037261962891"
"250","20","141.881637573242"
"250","50","120.244552612305"
"250","100","81.3312759399414"
"500","20","77.8722839355469"
"500","50","65.9971084594727"
"500","100","46.333812713623"
"0","0","414.794677734375"
"25","20","706.940368652344"
"25","50","623.651062011719"
"25","100","587.138122558594"
"100","20","679.175537109375"
"100","50","623.426940917969"
"100","100","466.173248291016"
"250","20","403.668731689453"
"250","50","373.064636230469"
"250","100","302.179656982422"
"500","20","403.668731689453"
"500","50","373.064636230469"
"500","100","302.179656982422"
"0","0","405.45263671875"
"25","20","714.015441894531"
"25","50","658.221008300781"
"25","100","576.379821777344"
"100","20","668.99267578125"
"100","50","608.746887207031"
"100","100","465.982421875"
"250","20","395.350158691406"
"250","50","363.07861328125"
"250","100","294.157958984375"
"500","20","395.350158691406"
"500","50","363.07861328125"
"500","100","294.157958984375"
"0","0","401.494445800781"
"25","20","685.069030761719"
"25","50","582.267700195312"
"25","100","564.587768554688"
"100","20","650.675964355469"
"100","50","593.868225097656"
"100","100","442.599365234375"
"250","20","384.469848632812"
"250","50","356.836975097656"
"250","100","287.354797363281"
"500","20","384.469848632812"
"500","50","356.836975097656"
"500","100","287.354797363281"
"0","0","414.818481445312"
"25","20","762.162170410156"
"25","50","681.302673339844"
"25","100","539.0224609375"
"100","20","686.307373046875"
"100","50","636.718566894531"
"100","100","472.279815673828"
"250","20","405.963348388672"
"250","50","383.527191162109"
"250","100","307.886901855469"
"500","20","405.963348388672"
"500","50","383.527191162109"
"500","100","307.886901855469"
"0","0","50.7987022399902"
"25","20","181.773300170898"
"25","50","144.623901367188"
"25","100","73.5971603393555"
"100","20","71.2490463256836"
"100","50","55.7285041809082"
"100","100","28.0458889007568"
"250","20","45.1839485168457"
"250","50","36.558837890625"
"250","100","19.7626686096191"
"500","20","45.1839485168457"
"500","50","36.558837890625"
"500","100","19.7626686096191"
"0","0","86.5429840087891"
"25","20","461.018463134766"
"25","50","403.057586669922"
"25","100","179.071853637695"
"100","20","185.337615966797"
"100","50","156.215362548828"
"100","100","71.7671279907227"
"250","20","80.3195114135742"
"250","50","67.6940383911133"
"250","100","32.6161422729492"
"500","20","80.3195114135742"
"500","50","67.6940383911133"
"500","100","32.6161422729492"
"0","0","62.1051216125488"
"25","20","155.990737915039"
"25","50","134.321517944336"
"25","100","95.4918899536133"
"100","20","101.563331604004"
"100","50","86.1653060913086"
"100","100","57.2374076843262"
"250","20","57.8227844238281"
"250","50","50.2896537780762"
"250","100","35.9554176330566"
"500","20","57.8227844238281"
"500","50","50.2896537780762"
"500","100","35.9554176330566"
"0","0","67.6399459838867"
"25","20","132.692459106445"
"25","50","132.640563964844"
"25","100","110.192047119141"
"100","20","98.5525588989258"
"100","50","93.4711685180664"
"100","100","53.6753997802734"
"250","20","62.8991470336914"
"250","50","61.6106948852539"
"250","100","40.8539505004883"
"500","20","62.8991470336914"
"500","50","61.6106948852539"
"500","100","40.8539505004883"
"0","0","99.2714233398438"
"25","20","187.465621948242"
"25","50","178.970474243164"
"25","100","119.58056640625"
"100","20","141.408126831055"
"100","50","127.488410949707"
"100","100","70.3645935058594"
"250","20","90.0044860839844"
"250","50","83.0612716674805"
"250","100","51.7795028686523"
"500","20","90.0044860839844"
"500","50","83.0612716674805"
"500","100","51.7795028686523"
"0","0","55.2018432617188"
"25","20","257.383575439453"
"25","50","207.013320922852"
"25","100","111.557228088379"
"100","20","119.794769287109"
"100","50","97.0863418579102"
"100","100","52.3310661315918"
"250","20","51.4777603149414"
"250","50","41.7816581726074"
"250","100","23.1431350708008"
"500","20","49.287971496582"
"500","50","40.8735504150391"
"500","100","23.1431350708008"
"0","0","67.1697769165039"
"25","20","184.988540649414"
"25","50","169.043045043945"
"25","100","143.764572143555"
"100","20","166.18571472168"
"100","50","156.385330200195"
"100","100","109.341285705566"
"250","20","88.3798217773438"
"250","50","83.0717849731445"
"250","100","56.350212097168"
"500","20","63.5344924926758"
"500","50","60.6520805358887"
"500","100","44.6179542541504"
"0","0","100.970237731934"
"25","20","207.905899047852"
"25","50","213.654541015625"
"25","100","203.143295288086"
"100","20","115.120590209961"
"100","50","109.998878479004"
"100","100","89.0293045043945"
"250","20","95.1245956420898"
"250","50","95.0142593383789"
"250","100","80.5524673461914"
"500","20","95.1245956420898"
"500","50","95.0142593383789"
"500","100","80.5524673461914"
"0","0","43.8592987060547"
"25","20","122.570426940918"
"25","50","104.622406005859"
"25","100","55.1076507568359"
"100","20","55.5468444824219"
"100","50","47.8354835510254"
"100","100","29.0416011810303"
"250","20","34.7294540405273"
"250","50","29.9434642791748"
"250","100","19.4836540222168"
"500","20","34.7294540405273"
"500","50","29.9434642791748"
"500","100","19.4836540222168"
"0","0","53.094165802002"
"25","20","199.073593139648"
"25","50","147.469161987305"
"25","100","115.941337585449"
"100","20","117.906234741211"
"100","50","97.4944000244141"
"100","100","77.3188705444336"
"250","20","53.9161415100098"
"250","50","44.9909820556641"
"250","100","35.674072265625"
"500","20","47.6041374206543"
"500","50","40.5184020996094"
"500","100","32.7763290405273"
"0","0","63.324146270752"
"25","20","257.455444335938"
"25","50","231.02734375"
"25","100","163.99641418457"
"100","20","189.275604248047"
"100","50","166.837738037109"
"100","100","112.955375671387"
"250","20","101.525238037109"
"250","50","90.4775466918945"
"250","100","61.4444732666016"
