"Window Length","Window Start","Spectral Energy"
"100","50","0.179303422570229"
"100","100","0.0837423130869865"
"250","20","0.135768428444862"
"250","50","0.126182168722153"
"250","100","0.0691814199090004"
"500","20","0.135768428444862"
"500","50","0.126182168722153"
"500","100","0.0691814199090004"
"0","0","0.115900211036205"
"25","20","0.236717760562897"
"25","50","0.205940142273903"
"25","100","0.181426003575325"
"100","20","0.141076892614365"
"100","50","0.130383849143982"
"100","100","0.0936652272939682"
"250","20","0.111688442528248"
"250","50","0.103223048150539"
"250","100","0.0808944627642632"
"500","20","0.111688442528248"
"500","50","0.103223048150539"
"500","100","0.0808944627642632"
"0","0","0.140124067664146"
"25","20","0.416333168745041"
"25","50","0.341821908950806"
"25","100","0.15946914255619"
"100","20","0.144194200634956"
"100","50","0.123338937759399"
"100","100","0.0615759082138538"
"250","20","0.144194200634956"
"250","50","0.123338937759399"
"250","100","0.0615759082138538"
"500","20","0.144194200634956"
"500","50","0.123338937759399"
"500","100","0.0615759082138538"
"0","0","0.101615875959396"
"25","20","0.379013329744339"
"25","50","0.307602733373642"
"25","100","0.139021873474121"
"100","20","0.1242511048913"
"100","50","0.0992656350135803"
"100","100","0.0452306643128395"
"250","20","0.0983778908848763"
"250","50","0.0820141136646271"
"250","100","0.0390705615282059"
"500","20","0.0983778908848763"
"500","50","0.0820141136646271"
"500","100","0.0390705615282059"
"0","0","0.0769615694880486"
"25","20","0.244284689426422"
"25","50","0.23377089202404"
"25","100","0.136866942048073"
"100","20","0.104561686515808"
"100","50","0.0994599014520645"
"100","100","0.0547261983156204"
"250","20","0.07361751049757"
"250","50","0.0700268223881721"
"250","100","0.0416186563670635"
"500","20","0.07361751049757"
"500","50","0.0700268223881721"
"500","100","0.0416186563670635"
"0","0","0.0804621130228043"
"25","20","0.235209509730339"
"25","50","0.161184534430504"
"25","100","0.088919997215271"
"100","20","0.0797387212514877"
"100","50","0.0549210198223591"
"100","100","0.0317579619586468"
"250","20","0.0757540836930275"
"250","50","0.0521772727370262"
"250","100","0.0317585319280624"
"500","20","0.0757540836930275"
"500","50","0.0521772727370262"
"500","100","0.0317585319280624"
"0","0","0.0809121653437614"
"25","20","0.220053032040596"
"25","50","0.170894160866737"
"25","100","0.0848129391670227"
"100","20","0.0789515972137451"
"100","50","0.0613831989467144"
"100","100","0.0332379639148712"
"250","20","0.0750071108341217"
"250","50","0.0583162382245064"
"250","100","0.0332379713654518"
"500","20","0.0750071108341217"
"500","50","0.0583162382245064"
"500","100","0.0332379713654518"
"0","0","0.034457590430975"
"25","20","0.195482671260834"
"25","50","0.17441214621067"
"25","100","0.0853646025061607"
"100","20","0.0712759047746658"
"100","50","0.0643433257937431"
"100","100","0.0333670042455196"
"250","20","0.0336685627698898"
"250","50","0.0304009187966585"
"250","100","0.016833646222949"
"500","20","0.0336685627698898"
"500","50","0.0304009187966585"
"500","100","0.016833646222949"
"0","0","0.0708441585302353"
"25","20","0.351266592741013"
"25","50","0.301996320486069"
"25","100","0.0662147924304008"
"100","20","0.154375314712524"
"100","50","0.13803867995739"
"100","100","0.0596841312944889"
"250","20","0.0709273442625999"
"250","50","0.0627337694168091"
"250","100","0.0290034096688032"
"500","20","0.069385901093483"
"500","50","0.0627338737249374"
"500","100","0.0290034096688032"
"0","0","0.00829175859689713"
"25","20","0.0823610201478004"
"25","50","0.0678367763757706"
"25","100","0.0570438914000988"
"100","20","0.0569593012332916"
"100","50","0.0515154302120209"
"100","100","0.0343876108527184"
"250","20","0.0262446701526642"
"250","50","0.0238977242261171"
"250","100","0.0162209533154964"
"500","20","0.0137198446318507"
"500","50","0.0125121781602502"
"500","100","0.00856816489249468"
"0","0","0.142235159873962"
"25","20","0.473421961069107"
"25","50","0.458200961351395"
"25","100","0.269643425941467"
"100","20","0.20474037528038"
"100","50","0.196222916245461"
"100","100","0.109366729855537"
"250","20","0.139001488685608"
"250","50","0.133221253752708"
"250","100","0.0799714028835297"
"500","20","0.139001488685608"
"500","50","0.133221253752708"
"500","100","0.0799714028835297"
"0","0","0.123028121888638"
"25","20","0.435077279806137"
"25","50","0.306999057531357"
"25","100","0.163266137242317"
"100","20","0.147737622261047"
"100","50","0.104643188416958"
"100","100","0.0588179714977741"
"250","20","0.11696333438158"
"250","50","0.0828468278050423"
"250","100","0.0485915467143059"
"500","20","0.11696333438158"
"500","50","0.0828468278050423"
"500","100","0.0485915467143059"
"0","0","0.12117725610733"
"25","20","0.394692331552505"
"25","50","0.310035616159439"
"25","100","0.155273631215096"
"100","20","0.142249077558517"
"100","50","0.112479351460934"
"100","100","0.0611748397350311"
"250","20","0.112622357904911"
"250","50","0.0929250195622444"
"250","100","0.0505373328924179"
"500","20","0.112622357904911"
"500","50","0.0929250195622444"
"500","100","0.0505373328924179"
"0","0","0.14007356762886"
"25","20","0.489534139633179"
"25","50","0.483809113502502"
"25","100","0.378007799386978"
"100","20","0.23681229352951"
"100","50","0.228054329752922"
"100","100","0.161701038479805"
"250","20","0.137152716517448"
"250","50","0.136191427707672"
"250","100","0.0997613221406937"
"500","20","0.137152716517448"
"500","50","0.136191427707672"
"500","100","0.0997613221406937"
"0","0","0.0961198061704636"
"25","20","0.744424760341644"
"25","50","0.62753564119339"
"25","100","0.195690914988518"
"100","20","0.326373994350433"
"100","50","0.285139232873917"
"100","100","0.143194571137428"
"250","20","0.148156464099884"
"250","50","0.128577083349228"
"250","100","0.0646451413631439"
"500","20","0.0940486267209053"
"500","50","0.0828005969524384"
"500","100","0.0429080314934254"
"0","0","0.046137273311615"
"25","20","0.153564438223839"
"25","50","0.117500156164169"
"25","100","0.168631121516228"
"100","20","0.149543479084969"
"100","50","0.134777218103409"
"100","100","0.0871915146708488"
"250","20","0.0674243792891502"
"250","50","0.0609090216457844"
"250","100","0.0391688570380211"
"500","20","0.0434336476027966"
"500","50","0.0398079603910446"
"500","100","0.0275971759110689"
"0","0","0.154708921909332"
"25","20","0.756844699382782"
"25","50","0.749254643917084"
"25","100","0.617431938648224"
"100","20","0.49842232465744"
"100","50","0.470486402511597"
"100","100","0.378206938505173"
"250","20","0.239791736006737"
"250","50","0.227303668856621"
"250","100","0.1836207062006"
"500","20","0.153466045856476"
"500","50","0.147547394037247"
"500","100","0.122698277235031"
"0","0","0.14382167160511"
"25","20","0.441032141447067"
"25","50","0.421658486127853"
"25","100","0.37910059094429"
"100","20","0.23082260787487"
"100","50","0.222262755036354"
"100","100","0.150374621152878"
"250","20","0.141568243503571"
"250","50","0.140849784016609"
"250","100","0.102111324667931"
"500","20","0.141568243503571"
"500","50","0.140849784016609"
"500","100","0.102111324667931"
"0","0","0.0829043090343475"
"25","20","0.309512138366699"
"25","50","0.21049964427948"
"25","100","0.134696558117867"
"100","20","0.115618959069252"
"100","50","0.0809319689869881"
"100","100","0.0550419576466084"
"250","20","0.0785941854119301"
"250","50","0.0550557598471642"
"250","100","0.0388263203203678"
"500","20","0.0785941854119301"
"500","50","0.0550557598471642"
"500","100","0.0388263203203678"
"0","0","0.107875540852547"
"25","20","0.419487357139587"
"25","50","0.323138326406479"
"25","100","0.169872358441353"
"100","20","0.150461986660957"
"100","50","0.112373426556587"
"100","100","0.0627646893262863"
"250","20","0.102132253348827"
"250","50","0.0762835592031479"
"250","100","0.0441947691142559"
"500","20","0.102132253348827"
"500","50","0.0762835592031479"
"500","100","0.0441947691142559"
"0","0","0.02531504817307"
"25","20","0.126116961240768"
"25","50","0.0890531167387962"
"25","100","0.0353494249284267"
"100","20","0.0479682944715023"
"100","50","0.0332468003034592"
"100","100","0.0132628446444869"
"250","20","0.0212399177253246"
"250","50","0.0150828501209617"
"250","100","0.0063382894732058"
"500","20","0.0212399177253246"
"500","50","0.0150828501209617"
"500","100","0.0063382894732058"
"0","0","0.0904247686266899"
"25","20","0.566106975078583"
"25","50","0.537197947502136"
"25","100","0.319523513317108"
"100","20","0.321511507034302"
"100","50","0.299069225788116"
"100","100","0.202629625797272"
"250","20","0.139463126659393"
"250","50","0.129623398184776"
"250","100","0.0874910429120064"
"500","20","0.0884417518973351"
"500","50","0.0822021886706352"
"500","100","0.05710394307971"
"0","0","0.141434833407402"
"25","20","0.485568434000015"
"25","50","0.473586112260818"
"25","100","0.305860430002213"
"100","20","0.437233924865723"
"100","50","0.360972166061401"
"100","100","0.245139494538307"
"250","20","0.21537409722805"
"250","50","0.176981821656227"
"250","100","0.124007567763329"
"500","20","0.138914868235588"
"500","50","0.117481961846352"
"500","100","0.0861920565366745"
"0","0","0.320344269275665"
"25","20","0.719576835632324"
"25","50","0.648144960403442"
"25","100","0.562745869159698"
"100","20","0.738789975643158"
"100","50","0.702946782112122"
"100","100","0.687437295913696"
"250","20","0.514927208423615"
"250","50","0.498545497655869"
"250","100","0.465943396091461"
"500","20","0.317851990461349"
"500","50","0.307669222354889"
"500","100","0.295557171106339"
"0","0","0.465193688869476"
"25","20","0.581764101982117"
"25","50","0.515852510929108"
"25","100","0.380484580993652"
"100","20","0.719439148902893"
"100","50","0.714269399642944"
"100","100","0.697726368904114"
"250","20","0.7502081990242"
"250","50","0.742592871189117"
"250","100","0.721910178661346"
"500","20","0.466198593378067"
"500","50","0.460402876138687"
"500","100","0.452735841274261"
"0","0","0.208410561084747"
"25","20","0.533674418926239"
"25","50","0.479982763528824"
"25","100","0.49257493019104"
"100","20","0.590469181537628"
"100","50","0.574523270130157"
"100","100","0.473252147436142"
"250","20","0.331472426652908"
"250","50","0.319486379623413"
"250","100","0.259152680635452"
"500","20","0.207458525896072"
"500","50","0.202745407819748"
"500","100","0.171619221568108"
"0","0","0.461476236581802"
"25","20","0.481687217950821"
"25","50","0.476233750581741"
"25","100","0.532754600048065"
"100","20","0.827958643436432"
"100","50","0.838132083415985"
"100","100","0.909339487552643"
"250","20","0.654699981212616"
"250","50","0.644345045089722"
"250","100","0.611064672470093"
"500","20","0.456236988306046"
"500","50","0.455489575862885"
"500","100","0.445037066936493"
"0","0","0.327441424131393"
"25","20","0.508079707622528"
"25","50","0.520856976509094"
"25","100","0.434786200523376"
"100","20","0.550365924835205"
"100","50","0.54125052690506"
"100","100","0.563323855400085"
"250","20","0.46361181139946"
"250","50","0.454482913017273"
"250","100","0.395603686571121"
"500","20","0.32693076133728"
"500","50","0.32545930147171"
"500","100","0.29711702466011"
"0","0","0.208129733800888"
"25","20","0.361304521560669"
"25","50","0.364803224802017"
"25","100","0.468604177236557"
"100","20","0.474974244832993"
"100","50","0.469444185495377"
"100","100","0.442311495542526"
"250","20","0.359503328800201"
"250","50","0.356830388307571"
"250","100","0.327204376459122"
"500","20","0.206816434860229"
"500","50","0.207810342311859"
"500","100","0.194888204336166"
"0","0","0.245996952056885"
"25","20","0.501672565937042"
"25","50","0.491271406412125"
"25","100","0.62789911031723"
"100","20","0.673392057418823"
"100","50","0.668812334537506"
"100","100","0.643209278583527"
"250","20","0.363807559013367"
"250","50","0.361218124628067"
"250","100","0.331833809614182"
"500","20","0.248506978154182"
"500","50","0.246741235256195"
"500","100","0.233743846416473"
"0","0","0.229206830263138"
"25","20","0.430889278650284"
"25","50","0.417530804872513"
"25","100","0.479137063026428"
"100","20","0.522971153259277"
"100","50","0.513236224651337"
"100","100","0.518860161304474"
"250","20","0.35797256231308"
"250","50","0.353763908147812"
"250","100","0.329700082540512"
"500","20","0.227496087551117"
"500","50","0.228010311722755"
"500","100","0.217550352215767"
"0","0","0.172560513019562"
"25","20","0.555718541145325"
"25","50","0.537015676498413"
"25","100","0.58928108215332"
"100","20","0.476588696241379"
"100","50","0.466413885354996"
"100","100","0.395039170980453"
"250","20","0.249078691005707"
"250","50","0.244099348783493"
"250","100","0.204771786928177"
"500","20","0.170512691140175"
"500","50","0.16711713373661"
"500","100","0.146732494235039"
"0","0","0.196144714951515"
"25","20","0.295914441347122"
"25","50","0.296920895576477"
"25","100","0.384626984596252"
"100","20","0.524735689163208"
"100","50","0.519827902317047"
"100","100","0.569746494293213"
"250","20","0.292472422122955"
"250","50","0.289919316768646"
"250","100","0.278602570295334"
"500","20","0.194788604974747"
"500","50","0.192988768219948"
"500","100","0.193347916007042"
"0","0","0.135448291897774"
"25","20","0.509581923484802"
"25","50","0.491048187017441"
"25","100","0.409082502126694"
"100","20","0.392962217330933"
"100","50","0.383117288351059"
"100","100","0.279072940349579"
"250","20","0.190174043178558"
"250","50","0.185982450842857"
"250","100","0.140443488955498"
"500","20","0.134048163890839"
"500","50","0.133169621229172"
"500","100","0.103888392448425"
"0","0","0.177173629403114"
"25","20","0.578250348567963"
"25","50","0.567690670490265"
"25","100","0.577818334102631"
"100","20","0.533717691898346"
"100","50","0.522835254669189"
"100","100","0.441256880760193"
"250","20","0.252841830253601"
"250","50","0.248167023062706"
"250","100","0.211120709776878"
"500","20","0.175376862287521"
"500","50","0.172122314572334"
"500","100","0.153514131903648"
"0","0","0.0963483303785324"
"25","20","0.345132023096085"
"25","50","0.31661593914032"
"25","100","0.206999108195305"
"100","20","0.271322518587112"
"100","50","0.26156410574913"
"100","100","0.221636742353439"
"250","20","0.146048218011856"
"250","50","0.141151160001755"
"250","100","0.123267479240894"
"500","20","0.0942427739500999"
"500","50","0.0924057066440582"
"500","100","0.0818806439638138"
"0","0","0.11411476880312"
"25","20","0.347768187522888"
"25","50","0.363308697938919"
"25","100","0.323277622461319"
"100","20","0.298350661993027"
"100","50","0.285816073417664"
"100","100","0.223318099975586"
"250","20","0.167198821902275"
"250","50","0.161828935146332"
"250","100","0.135209292173386"
"500","20","0.112478159368038"
"500","50","0.108868032693863"
"500","100","0.0923554822802544"
"0","0","0.186211511492729"
"25","20","0.277976274490356"
"25","50","0.302546739578247"
"25","100","0.289349853992462"
"100","20","0.328351110219955"
"100","50","0.331202328205109"
"100","100","0.365220814943314"
"250","20","0.316188991069794"
"250","50","0.319035977125168"
"250","100","0.300296455621719"
"500","20","0.186743021011353"
"500","50","0.183314144611359"
"500","100","0.174777269363403"
"0","0","0.107536762952805"
"25","20","0.340107560157776"
"25","50","0.322973847389221"
"25","100","0.253754705190659"
"100","20","0.287333995103836"
"100","50","0.265730142593384"
"100","100","0.238203078508377"
"250","20","0.176854059100151"
"250","50","0.167313456535339"
"250","100","0.13263738155365"
"500","20","0.104790553450584"
"500","50","0.100324667990208"
"500","100","0.0821341797709465"
"0","0","0.138738423585892"
"25","20","0.408210843801498"
"25","50","0.423863738775253"
"25","100","0.36693474650383"
"100","20","0.226449489593506"
"100","50","0.207799956202507"
"100","100","0.162242367863655"
"250","20","0.135534673929214"
"250","50","0.128485158085823"
"250","100","0.0999763533473015"
"500","20","0.135534673929214"
"500","50","0.128485158085823"
"500","100","0.0999763533473015"
"0","0","0.0595320649445057"
"25","20","0.0909601449966431"
"25","50","0.0794013440608978"
"25","100","0.0648194178938866"
"100","20","0.0729523599147797"
"100","50","0.0677595287561417"
"100","100","0.0612679235637188"
"250","20","0.0588377378880978"
"250","50","0.0547971278429031"
"250","100","0.0502661131322384"
"500","20","0.0588377378880978"
"500","50","0.0547971278429031"
"500","100","0.0502661131322384"
"0","0","0.0172897595912218"
"25","20","0.142764717340469"
"25","50","0.131222054362297"
"25","100","0.105395674705505"
"100","20","0.0888831317424774"
"100","50","0.0812285840511322"
"100","100","0.06491469591856"
"250","20","0.058125976473093"
"250","50","0.0543994531035423"
"250","100","0.046097744256258"
"500","20","0.0323385670781136"
"500","50","0.0303178317844868"
"500","100","0.0260100681334734"
"0","0","0.0991772189736366"
"25","20","0.430875033140182"
"25","50","0.386612325906754"
"25","100","0.157372131943703"
"100","20","0.192776709794998"
"100","50","0.17449663579464"
"100","100","0.100127913057804"
"250","20","0.0972657725214958"
"250","50","0.0904662385582924"
"250","100","0.0549515597522259"
"500","20","0.0972657725214958"
"500","50","0.0904662385582924"
"500","100","0.0549515597522259"
"0","0","0.189527213573456"
"25","20","0.504609644412994"
"25","50","0.540803253650665"
"25","100","0.484732776880264"
"100","20","0.279668718576431"
"100","50","0.273578286170959"
"100","100","0.204768478870392"
"250","20","0.186753422021866"
"250","50","0.188663572072983"
"250","100","0.145717203617096"
"500","20","0.186753422021866"
"500","50","0.188663572072983"
"500","100","0.145717203617096"
"0","0","0.174548879265785"
"25","20","0.268603950738907"
"25","50","0.277629643678665"
"25","100","0.249271467328072"
"100","20","0.170050948858261"
"100","50","0.174711138010025"
"100","100","0.153051853179932"
"250","20","0.170050948858261"
"250","50","0.174711138010025"
"250","100","0.153051853179932"
"500","20","0.170050948858261"
"500","50","0.174711138010025"
"500","100","0.153051853179932"
"0","0","0.0630213618278503"
"25","20","0.204314649105072"
"25","50","0.197526335716248"
"25","100","0.154491603374481"
"100","20","0.155762776732445"
"100","50","0.152417749166489"
"100","100","0.137799486517906"
"250","20","0.0775950402021408"
"250","50","0.0755568221211433"
"250","100","0.0676740407943726"
"500","20","0.0626846998929977"
"500","50","0.0610468462109566"
"500","100","0.0567152909934521"
"0","0","0.0601858980953693"
"25","20","0.214169844985008"
"25","50","0.213951900601387"
"25","100","0.220653608441353"
"100","20","0.120325177907944"
"100","50","0.116910070180893"
"100","100","0.104306280612946"
"250","20","0.0604700818657875"
"250","50","0.058620847761631"
"250","100","0.0534573458135128"
"500","20","0.0604700818657875"
"500","50","0.058620847761631"
"500","100","0.0534573458135128"
"0","0","0.0532274208962917"
"25","20","0.319461494684219"
"25","50","0.335574388504028"
"25","100","0.215851902961731"
"100","20","0.248488530516624"
"100","50","0.23990786075592"
"100","100","0.201060816645622"
"250","20","0.146429315209389"
"250","50","0.141588002443314"
"250","100","0.121506944298744"
"500","20","0.0766336172819138"
"500","50","0.0741442963480949"
"500","100","0.0637902542948723"
"0","0","0.0857665613293648"
"25","20","0.282255113124847"
"25","50","0.298855930566788"
"25","100","0.289384931325912"
"100","20","0.26325649023056"
"100","50","0.257914185523987"
"100","100","0.231765449047089"
"250","20","0.114248678088188"
"250","50","0.111769378185272"
"250","100","0.100349105894566"
"500","20","0.0845958516001701"
"500","50","0.0827633589506149"
"500","100","0.0767502933740616"
"0","0","0.0623818784952164"
"25","20","0.163959056138992"
"25","50","0.164561524987221"
"25","100","0.124825119972229"
"100","20","0.141808301210403"
"100","50","0.137987971305847"
"100","100","0.106798909604549"
"250","20","0.0806192606687546"
"250","50","0.0772235468029976"
"250","100","0.0599411688745022"
"500","20","0.0605907365679741"
"500","50","0.0590224452316761"
"500","100","0.0482608489692211"
"0","0","0.138496860861778"
"25","20","0.406832128763199"
"25","50","0.422715425491333"
"25","100","0.365633517503738"
"100","20","0.226046055555344"
"100","50","0.207439348101616"
"100","100","0.161965772509575"
"250","20","0.135308712720871"
"250","50","0.128276586532593"
"250","100","0.0998215973377228"
"500","20","0.135308712720871"
"500","50","0.128276586532593"
"500","100","0.0998215973377228"
"0","0","0.166443184018135"
"25","20","0.329829424619675"
"25","50","0.316243827342987"
"25","100","0.207407668232918"
"100","20","0.248299315571785"
"100","50","0.235953375697136"
"100","100","0.191698461771011"
"250","20","0.165937885642052"
"250","50","0.16096068918705"
"250","100","0.135327413678169"
"500","20","0.165937885642052"
"500","50","0.16096068918705"
"500","100","0.135327413678169"
"0","0","0.0964145362377167"
"25","20","0.31969153881073"
"25","50","0.34693431854248"
"25","100","0.298744291067123"
"100","20","0.257285594940186"
"100","50","0.248728469014168"
"100","100","0.201023131608963"
"250","20","0.160318866372108"
"250","50","0.15592859685421"
"250","100","0.132138773798943"
"500","20","0.0969642996788025"
"500","50","0.0951080322265625"
"500","100","0.082606203854084"
"0","0","0.044064711779356"
"25","20","0.174694120883942"
"25","50","0.160902306437492"
"25","100","0.108872465789318"
"100","20","0.129554986953735"
"100","50","0.119723170995712"
"100","100","0.0925882458686829"
"250","20","0.0760648474097252"
"250","50","0.0707510560750961"
"250","100","0.0584716573357582"
"500","20","0.0431779846549034"
"500","50","0.0404685661196709"
"500","100","0.034301120787859"
"0","0","0.0112477019429207"
"25","20","0.151460126042366"
"25","50","0.111693151295185"
"25","100","0.0424020104110241"
"100","20","0.0601470395922661"
"100","50","0.0477322898805141"
"100","100","0.0259657483547926"
"250","20","0.0330859087407589"
"250","50","0.0276942141354084"
"250","100","0.0180946700274944"
"500","20","0.0197665970772505"
"500","50","0.0169855840504169"
"500","100","0.0117575712502003"
"0","0","0.59926426410675"
"25","20","0.936250865459442"
"25","50","0.845158755779266"
"25","100","0.717261254787445"
"100","20","0.796240925788879"
"100","50","0.745159208774567"
"100","100","0.670539498329163"
"250","20","0.597576975822449"
"250","50","0.554137945175171"
"250","100","0.510514080524445"
"500","20","0.597576975822449"
"500","50","0.554137945175171"
"500","100","0.510514080524445"
"0","0","0.200292959809303"
"25","20","0.485861212015152"
"25","50","0.467202633619308"
"25","100","0.327923864126205"
"100","20","0.372194707393646"
"100","50","0.354339599609375"
"100","100","0.264511823654175"
"250","20","0.196283966302872"
"250","50","0.192134916782379"
"250","100","0.149063557386398"
"500","20","0.196283966302872"
"500","50","0.192134916782379"
"500","100","0.149063557386398"
"0","0","0.107319422066212"
"25","20","0.791131675243378"
"25","50","0.762421429157257"
"25","100","0.647596001625061"
"100","20","0.413740277290344"
"100","50","0.402850598096848"
"100","100","0.3265340924263"
"250","20","0.198767617344856"
"250","50","0.193980827927589"
"250","100","0.160341933369637"
"500","20","0.104165963828564"
"500","50","0.10168768465519"
"500","100","0.0849811136722565"
"0","0","0.199531614780426"
"25","20","0.404455035924911"
"25","50","0.423350483179092"
"25","100","0.252272486686707"
"100","20","0.415122628211975"
"100","50","0.410738706588745"
"100","100","0.303381741046906"
"250","20","0.251571387052536"
"250","50","0.238683596253395"
"250","100","0.185157671570778"
"500","20","0.197784066200256"
"500","50","0.194367721676826"
"500","100","0.157925188541412"
"0","0","0.216111317276955"
"25","20","0.361612319946289"
"25","50","0.363332152366638"
"25","100","0.308625817298889"
"100","20","0.387767493724823"
"100","50","0.386066496372223"
"100","100","0.358352333307266"
"250","20","0.289875149726868"
"250","50","0.281960636377335"
"250","100","0.261205554008484"
"500","20","0.216644078493118"
"500","50","0.210664659738541"
"500","100","0.200971007347107"
"0","0","0.359748542308807"
"25","20","0.776238441467285"
"25","50","0.642690300941467"
"25","100","0.511053025722504"
"100","20","0.503486394882202"
"100","50","0.446989715099335"
"100","100","0.360148638486862"
"250","20","0.360387533903122"
"250","50","0.33227875828743"
"250","100","0.277764976024628"
"500","20","0.360387533903122"
"500","50","0.33227875828743"
"500","100","0.277764976024628"
"0","0","0.353029668331146"
"25","20","0.841730117797852"
"25","50","0.73667174577713"
"25","100","0.428345829248428"
"100","20","0.397526621818542"
"100","50","0.348258316516876"
"100","100","0.24632802605629"
"250","20","0.339982748031616"
"250","50","0.307529419660568"
"250","100","0.225202947854996"
"500","20","0.339982748031616"
"500","50","0.307529419660568"
"500","100","0.225202947854996"
"0","0","0.464116394519806"
"25","20","0.605734586715698"
"25","50","0.629493772983551"
"25","100","0.625214159488678"
"100","20","0.481976002454758"
"100","50","0.473807632923126"
"100","100","0.442253679037094"
"250","20","0.481994420289993"
"250","50","0.473812162876129"
"250","100","0.442253679037094"
"500","20","0.481994420289993"
"500","50","0.473812162876129"
"500","100","0.442253679037094"
"0","0","0.459530085325241"
"25","20","0.854301393032074"
"25","50","0.811362206935883"
"25","100","0.538152694702148"
"100","20","0.443979531526566"
"100","50","0.428658813238144"
"100","100","0.313406080007553"
"250","20","0.443979531526566"
"250","50","0.428658813238144"
"250","100","0.313406080007553"
"500","20","0.443979531526566"
"500","50","0.428658813238144"
"500","100","0.313406080007553"
"0","0","0.144848391413689"
"25","20","0.638232886791229"
"25","50","0.663474678993225"
"25","100","0.591407895088196"
"100","20","0.342171877622604"
"100","50","0.333340138196945"
"100","100","0.24397586286068"
"250","20","0.152385085821152"
"250","50","0.148374140262604"
"250","100","0.10914508253336"
"500","20","0.142863586544991"
"500","50","0.142062678933144"
"500","100","0.109145320951939"
"0","0","0.318724781274796"
"25","20","0.649823009967804"
"25","50","0.694502174854279"
"25","100","0.562860310077667"
"100","20","0.557435989379883"
"100","50","0.536903738975525"
"100","100","0.424857139587402"
"250","20","0.315419137477875"
"250","50","0.312629818916321"
"250","100","0.263947814702988"
"500","20","0.315419137477875"
"500","50","0.312629818916321"
"500","100","0.263947814702988"
"0","0","0.207415401935577"
"25","20","0.716898024082184"
"25","50","0.70104056596756"
"25","100","0.620218336582184"
"100","20","0.494105905294418"
"100","50","0.476275444030762"
"100","100","0.384631395339966"
"250","20","0.212481632828712"
"250","50","0.204711854457855"
"250","100","0.16523265838623"
"500","20","0.20345675945282"
"500","50","0.200275227427483"
"500","100","0.165232881903648"
"0","0","0.209683328866959"
"25","20","0.702908277511597"
"25","50","0.671584069728851"
"25","100","0.491089105606079"
"100","20","0.591760754585266"
"100","50","0.555551826953888"
"100","100","0.465562075376511"
"250","20","0.342293828725815"
"250","50","0.319065809249878"
"250","100","0.271934151649475"
"500","20","0.208614200353622"
"500","50","0.19713631272316"
"500","100","0.172758907079697"
"0","0","0.127977401018143"
"25","20","0.425353914499283"
"25","50","0.4629285633564"
"25","100","0.392072170972824"
"100","20","0.472278505563736"
"100","50","0.45476046204567"
"100","100","0.377633541822433"
"250","20","0.223559871315956"
"250","50","0.214580550789833"
"250","100","0.176651492714882"
"500","20","0.12577848136425"
"500","50","0.122255347669125"
"500","100","0.101937361061573"
"0","0","0.186622351408005"
"25","20","0.617402732372284"
"25","50","0.578436553478241"
"25","100","0.423437118530273"
"100","20","0.274535089731216"
"100","50","0.257542103528976"
"100","100","0.170589581131935"
"250","20","0.181988671422005"
"250","50","0.170425429940224"
"250","100","0.120932377874851"
"500","20","0.181988671422005"
"500","50","0.170425429940224"
"500","100","0.120932377874851"
"0","0","0.151356935501099"
"25","20","0.466595858335495"
"25","50","0.527832210063934"
"25","100","0.588005006313324"
"100","20","0.473986864089966"
"100","50","0.459110170602798"
"100","100","0.425546050071716"
"250","20","0.309129953384399"
"250","50","0.302091270685196"
"250","100","0.285490423440933"
"500","20","0.174626886844635"
"500","50","0.170482724905014"
"500","100","0.160881981253624"
"0","0","0.184978008270264"
"25","20","0.885541021823883"
"25","50","0.878113687038422"
"25","100","0.910778522491455"
"100","20","0.498568832874298"
"100","50","0.484110087156296"
"100","100","0.436853349208832"
"250","20","0.222742885351181"
"250","50","0.215716198086739"
"250","100","0.19403612613678"
"500","20","0.185624524950981"
"500","50","0.179767996072769"
"500","100","0.167919740080833"
"0","0","0.218343883752823"
"25","20","0.729386508464813"
"25","50","0.692707061767578"
"25","100","0.455591112375259"
"100","20","0.546674787998199"
"100","50","0.522314190864563"
"100","100","0.423729985952377"
"250","20","0.285507619380951"
"250","50","0.269217371940613"
"250","100","0.219610020518303"
"500","20","0.217761337757111"
"500","50","0.205336466431618"
"500","100","0.173377275466919"
"0","0","0.163092836737633"
"25","20","0.578346490859985"
"25","50","0.612999737262726"
"25","100","0.599674224853516"
"100","20","0.546009421348572"
"100","50","0.534417629241943"
"100","100","0.481524109840393"
"250","20","0.236837387084961"
"250","50","0.231582224369049"
"250","100","0.208369523286819"
"500","20","0.162084549665451"
"500","50","0.160933166742325"
"500","100","0.146921873092651"
"0","0","0.11050371825695"
"25","20","0.384066969156265"
"25","50","0.372041821479797"
"25","100","0.29498291015625"
"100","20","0.289856404066086"
"100","50","0.283398151397705"
"100","100","0.256988227367401"
"250","20","0.144015416502953"
"250","50","0.140092834830284"
"250","100","0.125975251197815"
"500","20","0.110374554991722"
"500","50","0.107382141053677"
"500","100","0.0999621823430061"
"0","0","0.160438001155853"
"25","20","0.430176734924316"
"25","50","0.421239972114563"
"25","100","0.397635936737061"
"100","20","0.201457276940346"
"100","50","0.192527279257774"
"100","100","0.172941610217094"
"250","20","0.15949159860611"
"250","50","0.152421548962593"
"250","100","0.142868608236313"
"500","20","0.15949159860611"
"500","50","0.152421548962593"
"500","100","0.142868608236313"
