Index,Drum Machine,Type,Duration,Equal Loudness,RMS,Temporal Centroid,Spectral Centroid,Spectral Kurtosis,Pitch Salience
245,Alesis DM5,sn,-0.078369906,-0.311182043,-0.354655225,-0.089511671,-1.295276181,0.081213609,0.918291011
246,Alesis DM5,sn,0.952978056,-0.123637027,-0.648249971,0.879481847,-1.143469155,-0.160726159,0.609748341
247,Alesis DM5,sn,-0.106583072,-0.465865472,-0.574988694,-0.119147459,-0.785743002,-0.566968731,0.62630889
248,Alesis DM5,sn,1.034482759,0.408858312,-0.174707861,0.998779426,-0.463403169,0.524588725,-0.737622149
249,Alesis DM5,sn,1.307210031,-0.076061314,-0.719427485,1.203896148,-0.439900642,-0.139641167,0.015584256
250,Alesis DM5,sn,0.250783699,-0.501144215,-0.868135457,0.21127801,-0.7896382,-0.261763158,0.306632307
251,Alesis DM5,sn,1.943573668,0.25601507,-0.581483425,1.78574046,-1.1526311,-0.100778668,0.178805643
252,Alesis DM5,sn,0.642633229,-0.039115613,-0.425232791,0.598171522,-0.503534085,-0.428956544,0.168265236
253,Alesis DM5,sn,-0.003134796,0.227524191,0.18756645,-0.016121601,-0.291396232,-0.200823287,0.416859032
254,Alesis DM5,sn,-0.006269592,-0.232190455,-0.298281117,-0.023027432,-0.579998627,-0.412760991,0.045322814
255,Alesis DM5,sn,2.056426332,0.247576187,-0.617926799,1.876970549,-0.582961355,0.062100884,0.115629868
256,Alesis DM5,sn,0.404388715,-0.093530891,-0.371846864,0.3663956,-0.631735454,1.694757266,0.118154055
257,Alesis DM5,sn,0.047021944,-0.37041754,-0.527982614,0.04151077,0.017078459,-0.0373664,-0.250715592
258,Alesis DM5,sn,1.222570533,-0.800744896,-2.000826072,1.108170864,-0.715645284,1.476906413,-0.66878374
259,Alesis DM5,sn,1.137931034,0.091176691,-0.487666101,1.059907284,-0.623626419,-0.384435767,-0.057606278
260,Alesis DM5,sn,0.752351097,-0.04211243,-0.476034444,0.708790683,-0.259834953,0.814473621,-0.284070109
261,Alesis DM5,sn,0.952978056,0.385283133,-0.16258814,0.906667855,-0.605144814,0.724945902,-0.289315708
262,Alesis DM5,sn,-0.288401254,0.444938258,0.58658549,-0.260937887,-0.902952841,-0.155253555,0.45272956
263,Alesis DM5,sn,0.244514107,-0.181579771,-0.390033475,0.208196509,-1.158564387,-0.067576115,0.71943553
264,Alesis DM5,sn,0.768025078,-0.604824577,-1.321613904,0.70279375,-0.694049187,0.393963042,-0.388958216
265,Alesis DM5,sn,1.586206897,0.463129945,-0.315156073,1.470271737,-0.742577186,0.504244318,-0.331176536
266,Alesis DM5,sn,-0.385579937,-0.25774857,-0.021450317,-0.3869662,-0.255098325,-0.339619242,-0.513732506
267,Alesis DM5,sn,0.147335423,-0.154281084,-0.299791627,0.129473914,-0.420217752,0.571769497,0.416042505
268,Alesis DM5,sn,1.445141066,-0.714816047,-1.824706078,1.313769185,-0.35059987,0.958536323,-0.637758128
269,Alesis DM5,sn,4.705329154,0.17502411,-1.17548686,4.000949492,-0.955435754,1.408639559,0.137834519
270,Alesis DM5,sn,2.119122257,0.71036266,-0.286368547,1.951543662,-0.516891273,0.563588525,-0.213356855
271,Alesis DM5,sn,1.304075235,-0.300145899,-0.998015523,1.191032134,-1.088193046,0.376703093,0.260235499
272,Alesis DM5,sn,0.689655172,0.323216428,-0.105267042,0.655531197,-0.198841845,0.38967868,-0.446963948
273,Alesis DM5,sn,0.523510972,-0.011300223,-0.340602067,0.488017485,-1.03186879,-0.274876624,0.694224777
274,Alesis DM5,sn,-0.169278997,-0.246250511,-0.197108346,-0.18474659,-1.192985951,-0.202545617,1.005964664
275,Alesis DM5,sn,0.097178683,-0.146276822,-0.259133634,0.084238324,-1.093830362,-0.267031187,0.942022998
276,Alesis DM5,sn,1.047021944,0.072615233,-0.473180788,0.97591121,-0.958038719,0.002605856,-0.185654217
277,Alesis DM5,sn,1.376175549,0.194854164,-0.470875394,1.28364323,-0.242927217,0.426654637,-0.687875222
278,Alesis DM5,sn,0.109717868,0.180199905,0.071724787,0.156231833,0.151926366,0.236143995,-0.516876231
279,Alesis DM5,sn,0.037617555,0.059543059,0.003244398,0.024514539,-0.799401611,-0.376362497,0.584159166
280,Alesis DM5,sn,0.382445141,-0.240000369,-0.539062761,0.358685785,-0.858528314,0.793901509,-0.037117065
281,Alesis DM5,sn,0.87460815,-0.246192934,-0.769714219,0.80574725,-0.807113332,0.464460685,-0.324085417
282,Alesis DM5,sn,-0.115987461,0.202057323,0.245713358,-0.119639998,-0.676804128,0.034896885,0.584872834
283,Alesis DM5,sn,0.206896552,-0.466334011,-0.781534577,0.172963408,-0.956679719,-0.067676384,0.582509762
284,Alesis DM5,sn,-0.087774295,0.221848428,0.242361644,-0.087874838,-1.034494011,-0.717403581,1.017974789
285,Alesis DM5,sn,0.084639498,0.035684077,-0.051207977,0.066990486,-1.05481482,0.731106747,0.821379361
286,Alesis DM5,sn,-0.131661442,0.344277624,0.378639043,-0.124424364,0.05158543,0.140833318,-0.333120947
287,Alesis DM5,sn,0.144200627,1.114624138,0.697556032,0.186960776,0.309104275,0.678992199,-0.296354287
288,Alesis DM5,sn,0.799373041,-0.008788631,-0.459990363,0.744753565,-1.031959188,0.317526749,0.094348097
289,Alesis DM5,sn,0.70846395,-0.540265407,-1.165975894,0.636774241,-0.798796023,1.132566748,-0.168264998
290,Alesis DM5,sn,1.197492163,-0.367915212,-1.060776175,1.10100644,-1.111247335,0.496565783,0.314119785
291,Alesis DM5,sn,0.680250784,-0.296415417,-0.75687356,0.624671639,-1.083933598,-0.391691311,0.542354213
292,Alesis DM5,sn,0.476489028,2.37799565,1.060403053,0.518195106,-0.440306566,-0.252886194,-0.418035806
293,Alesis DM5,sn,1.413793103,0.219527001,-0.460827224,1.318320001,-0.489320903,0.485308682,-0.816721791
294,Alesis DM5,sn,-0.21630094,-0.564275803,-0.670928775,-0.235087481,-1.171129283,-0.545697167,0.790842292
295,Alesis DM5,sn,0.968652038,-0.021698931,-0.540573584,0.906314497,-0.993138273,1.419570928,-0.193192332
296,Alesis DM5,sn,0.614420063,0.066042338,-0.303715764,0.565322432,-1.311236747,-0.025985387,0.800063144
297,Alesis DM5,sn,0.702194357,-0.103072313,-0.522559727,0.680668363,-0.280580278,0.331578199,-0.777402174
298,Alesis DM5,sn,4.294670846,0.492545749,-0.85540536,3.73582601,-0.88628571,1.404470652,-0.027410011
299,Alesis DM5,sn,1.07523511,0.133090289,-0.425228783,1.00387247,-1.08765038,0.163539858,0.17876088
300,Alesis DM5,sn,0.476489028,1.813160408,0.845984072,0.511312077,-0.256988544,-0.012988785,-0.255967383
301,Alesis DM5,sn,0.959247649,-0.300491164,-0.876411669,0.883720162,-0.735736112,0.534064423,0.124084036
302,Alesis DM5,sn,0.601880878,-0.156385849,-0.540639243,0.552146182,-0.474642082,-0.515225469,0.234338698
303,Alesis DM5,sn,0.335423197,0.163543584,-0.073636522,0.319286594,-0.487202261,-0.175822207,0.067356032
304,Alesis DM5,sn,1.068965517,-0.01536571,-0.571095312,1.005904046,-0.575295521,-0.167344335,-0.567234402
305,Alesis DM5,sn,0.043887147,-0.112042043,-0.18475089,0.024070107,-1.220608252,-0.000962716,0.946306592
306,Alesis DM5,sn,0.711598746,-0.122528213,-0.549100023,0.670573482,-0.262739431,0.375956293,-0.578822056
307,Alesis DM5,sn,0.454545455,0.099944502,-0.194819894,0.427517131,-0.664733676,0.371141944,0.340296275
308,Alesis DM5,sn,-0.802507837,-0.109561232,0.733652371,-0.807524582,-0.450849126,-0.471445341,0.62881006
309,Alesis DM5,sn,-0.097178683,-0.113135916,-0.087786509,-0.086131641,-0.371350324,-0.183250869,0.335212028
310,Alesis DM5,sn,0.156739812,-0.039594761,-0.174746168,0.14234834,-0.354878186,-0.078200973,0.299294039
311,Alesis DM5,sn,0.401253918,0.421731156,0.10922748,0.376316636,0.443919577,0.06589511,-0.893643247
312,Alesis DM5,sn,2.639498433,-0.056619758,-1.05013584,2.365115353,-0.765786627,0.287786475,-0.151145785
313,Alesis DM5,sn,0.912225705,-0.443787207,-1.077015667,0.842587134,-0.893886241,0.532148986,0.065477734
314,Alesis DM5,sn,1.357366771,-0.480208484,-1.296957177,1.246710559,-1.1184729,0.679513345,0.274141224
315,Alesis DM5,sn,0.871473354,0.21611728,-0.272202735,0.819220842,-0.812301495,-0.12069669,0.118022782
316,Alesis DM5,sn,1.021943574,0.04002968,-0.496479954,0.966758441,-0.772462016,1.22545827,-0.622173872
317,Alesis DM5,sn,1.623824451,-0.449446384,-1.325933995,1.481878636,-0.605824772,0.896889311,-0.244167105
318,Alesis DM5,sn,0.335423197,0.400355576,0.127032446,0.328705997,0.402047733,0.290924368,-0.553118355
319,Alesis DM5,sn,0.510971787,-0.351413443,-0.758457814,0.467648211,-0.47767744,0.454545338,-0.352129332
320,Alesis DM5,sn,0.774294671,-0.613270334,-1.342341794,0.697124606,-1.221289401,0.687973277,0.261137266
321,Alesis DM5,sn,-0.344827586,0.956111808,0.976879481,-0.318355224,-1.009007296,0.886039439,0.543152803
322,Alesis DM5,sn,3.047021944,0.235492193,-0.848239829,2.688995335,-1.405973705,1.53265578,0.596748034
323,Alesis DM5,sn,3.912225705,1.184722201,-0.366788912,3.527115346,-0.960037654,-0.124709138,0.184924518
324,Alesis HR 16B,ki,-0.076167076,-0.211570211,-0.205231097,-0.086997532,1.345993111,-0.282969362,-0.942373962
325,Alesis HR 16B,ki,-0.162162162,-0.188043138,-0.123070649,-0.160754965,0.393498673,-0.098896485,-0.057723755
326,Alesis HR 16B,sn,0.78369906,0.545233305,0.025169125,0.833529524,0.415482773,-0.141260921,-0.813989108
327,Alesis HR 16B,sn,0.009404389,-0.416057287,-0.574329511,-0.00939436,0.617139338,-0.587098215,-0.104464923
328,Alesis HR-16,ki,-0.113022113,-0.083477784,-0.038185288,-0.118479431,0.637839859,-0.272609721,0.062325827
329,Alesis HR-16,ki,0.036855037,0.072629354,0.018556329,0.044447159,0.620024427,-0.26586053,0.016949176
330,Alesis HR-16,ki,0.132678133,0.372405476,0.192680011,0.127040927,0.592062902,-0.25331154,0.078018282
331,Alesis HR-16,ki,1.820638821,0.010882609,-0.608595075,1.723546399,0.120107273,-0.113893259,-0.120012266
332,Alesis HR-16,ki,1.56019656,1.977724301,0.418469645,1.540412538,-0.176138546,0.070501792,-0.364280469
333,Alesis HR-16,ki,-0.076167076,0.724490784,0.512582103,-0.070041788,1.026857699,-0.259343586,-0.635350695
334,Alesis HR-16,ki,0.054054054,-0.026119575,-0.079931895,0.04716298,0.197461674,-0.124369652,0.370067581
335,Alesis HR-16,ki,-0.542997543,-0.112751903,0.300403332,-0.556966585,0.254810795,-0.186790821,0.320969469
336,Alesis HR-16,sn,0.137931034,0.062533401,-0.052834374,0.119118331,0.165665482,-0.442726087,0.156349082
337,Alesis HR-16,sn,0.137931034,2.84188745,1.401904918,0.140612393,0.236186434,-0.361104672,0.103860861
338,Alesis HR-16,sn,1.072100313,1.029934873,0.219943537,1.032501169,0.655708474,0.614423851,-0.895124274
339,Alesis HR-16,sn,1.084639498,6.456818091,1.75669614,1.093007191,0.652226619,0.716549912,-0.948969234
340,Alesis HR-16,sn,0.846394984,-0.381183379,-0.948459293,0.779658219,0.769193013,-0.125042174,-0.823377305
341,Alesis HR-16,sn,0.015673981,-0.191482795,-0.258425938,-0.007718646,0.724396543,-0.719107298,-0.193426226
342,Alesis HR-16,sn,-0.473354232,-0.366137582,-0.076741189,-0.490947547,0.883601687,-0.708823261,-0.396962214
343,Alesis HR-16,sn,0.44200627,-0.044217992,-0.331728116,0.412989528,0.433089885,-0.202942146,-0.747403451
344,Alesis HR-16,sn,2.210031348,0.621964928,-0.367374361,1.992991826,0.349751571,0.964598371,-0.309186812
345,Alesis HR-16,sn,0.438871473,0.162319913,-0.123905205,0.395374757,0,-0.412492345,0.296821758
346,Alesis HR-16,sn,0.407523511,0.209565304,-0.068146142,0.380917799,-0.184661086,-0.148477767,0.301383929
347,Alesis HR-16,sn,0.507836991,3.65529951,1.428820589,0.514682485,0.0417068,-0.219711767,0.117776427
348,Alesis HR-16,ki,0.157248157,-0.460295093,-0.692490015,0.152155743,0.80315938,-0.299530618,-0.571260063
349,Alesis HR-16,ki,0.253071253,-0.451329018,-0.721521555,0.246627453,0.678182359,-0.299555647,-0.453269386
350,Alesis HR-16,ki,0.250614251,-0.421678611,-0.66851917,0.241709803,0.564678516,-0.299967435,-0.200782219
351,Alesis HR-16,ki,1.800982801,-0.345110003,-1.011143562,1.674200078,0.013893262,-0.179124584,-0.526501126
352,Alesis HR-16,ki,0.319410319,-0.194999565,-0.386824929,0.308893137,0.245995264,-0.189094435,0.085185868
353,Alesis HR-16,ki,-0.606879607,-0.318827169,0.126701669,-0.625290011,0.386802113,-0.25974056,0.050642396
354,Alesis HR-16,sn,0.347962382,-0.188376402,-0.453457459,0.3279633,-0.681574736,-1.222766145,0.499670191
355,Alesis HR-16,sn,0.956112853,0.158824025,-0.355753434,0.926168431,-0.079334033,-0.850330002,-0.593115409
356,Alesis HR-16,sn,0.307210031,-0.633735483,-1.16399345,0.279675864,-0.122149062,-1.124307699,-0.364602245
357,Alesis HR-16,sn,0.213166144,-0.501977146,-0.848135033,0.190861551,-0.125843405,-1.4071318,0.100936347
358,Alesis HR-16,sn,-0.438871473,-0.649487599,-0.642385822,-0.451284821,-0.018679438,-1.157431535,0.234265681
359,Alesis HR-16,sn,0.432601881,-0.01976919,-0.305101207,0.415256764,-0.375884082,-0.854480666,-0.284861873
360,Alesis HR-16,sn,1.300940439,0.485805999,-0.209051317,1.211674763,-0.457672431,-0.763925265,0.240092485
361,Alesis HR-16,sn,0.184952978,-0.466543501,-0.769088429,0.169041282,-0.64294396,-1.241699506,0.742457501
362,Alesis HR-16,sn,0.250783699,-0.005496256,-0.19323215,0.241057988,-0.703557156,-1.13164728,0.704048024
363,Alesis SR-16,ki,0.004914005,0.002060111,-0.027368788,-0.011214653,0.831204249,-0.273502266,-0.272839249
364,Alesis SR-16,ki,-0.014742015,-0.022826201,-0.039009442,-0.032730444,0.413087231,-0.243384356,-0.03311493
365,Alesis SR-16,ki,0.997542998,-0.052296626,-0.470012192,0.944590375,0.791923162,-0.254106876,-0.65260936
366,Alesis SR-16,ki,-0.378378378,-0.263305598,-0.043813618,-0.396089731,1.268340092,-0.166567713,-0.469348914
367,Alesis SR-16,ki,0.535626536,-0.004763766,-0.274430421,0.50397975,1.317579275,-0.254517284,-1.28155639
368,Alesis SR-16,ki,1.16953317,0.110649434,-0.372945928,1.121039534,0.885525698,-0.273251111,-1.004691356
369,Alesis SR-16,ki,0.69041769,0.802679642,0.210069467,0.657322878,0.949446779,-0.272214726,-1.110814552
370,Alesis SR-16,ki,1.117936118,-0.0191362,-0.472137974,1.074147738,0.727919266,-0.267993583,-0.985086433
371,Alesis SR-16,ki,0.238329238,0.064327562,-0.090901935,0.225761085,1.35103019,-0.17710544,-1.513170318
372,Alesis SR-16,ki,-0.572481572,-0.055307737,0.394804229,-0.600910714,0.456010155,0.088338239,-0.094753893
373,Alesis SR-16,ki,0.948402948,-0.043233347,-0.447288424,0.904959184,1.007322941,-0.256522057,-1.340365465
374,Alesis SR-16,ki,-0.157248157,0.910036797,0.656193072,-0.169239179,0.927910246,-0.281772712,-0.149740945
375,Alesis SR-16,ki,1.144963145,-0.248856263,-0.727243485,1.076720712,0.75873641,-0.169586313,-1.086803202
376,Alesis SR-16,ki,0.995085995,0.200524452,-0.253986366,0.960623683,0.880637475,-0.270949398,-0.710558486
377,Alesis SR-16,ki,-0.029484029,0.587895952,0.409850694,-0.039467383,0.920146607,-0.17202813,-0.245573202
378,Alesis SR-16,ki,-0.670761671,0.182969285,0.738980202,-0.698706529,0.30651827,0.30779936,0.188800051
379,Alesis SR-16,ki,-0.294840295,-0.003062598,0.168505347,-0.3150359,0.829034426,-0.263886026,-0.267998103
380,Alesis SR-16,ki,0.87960688,0.040733375,-0.348894569,0.842476058,0.347215153,-0.072751099,-0.23983732
381,Alesis SR-16,ki,-0.469287469,-0.106463776,0.22358536,-0.492613973,0.766646563,-0.119837615,0.094034773
382,Alesis SR-16,ki,-0.813267813,-0.130873128,0.751594838,-0.84584098,0.65348441,-0.219364254,0.212430653
383,Alesis SR-16,ki,0.353808354,-0.088492482,-0.284869186,0.337873326,0.64566629,-0.259986302,-0.345606544
384,Alesis SR-16,ki,-0.302211302,-0.201421264,-0.03149997,-0.321461724,0.451602956,-0.262750923,-0.017826624
385,Alesis SR-16,ki,1.565110565,-0.036464389,-0.598369776,1.473772755,1.00188992,-0.254889406,-1.585492458
386,Alesis SR-16,ki,-0.44963145,-0.232468778,0.063205553,-0.475832946,0.511590458,-0.049637436,-0.553162741
387,Alesis SR-16,ki,-0.122850123,-0.107434933,-0.058446593,-0.137461696,0.987520847,-0.260613353,-0.674582045
388,Alesis SR-16,ki,-0.046683047,-0.178563441,-0.18135092,-0.060107925,0.956952149,-0.272166366,-1.173976717
389,Alesis SR-16,ki,-0.724815725,-0.276915962,0.383369095,-0.75478635,0.975525614,-0.246234758,-0.75202014
390,Alesis SR-16,ki,1.737100737,0.044268625,-0.5612864,1.620430323,1.17039534,-0.252214271,-1.436058894
391,Alesis SR-16,ki,0.71990172,-0.072521415,-0.404027092,0.696767367,0.990735232,-0.275927762,-1.423449209
392,Alesis SR-16,ki,0.722358722,-0.077857592,-0.410331899,0.687500986,0.950240628,-0.270200303,-0.941786185
393,Alesis SR-16,ki,0.614250614,-0.110873929,-0.407159454,0.596152572,0.998447641,-0.266658326,-1.475693022
394,Alesis SR-16,ki,2.002457002,0.669159385,-0.189072888,1.840040907,1.035114151,-0.242793182,-1.40802819
395,Alesis SR-16,ki,-0.235872236,0.651269009,0.581739896,-0.259964341,1.063698302,-0.27266153,-1.060532244
396,Alesis SR-16,ki,0.061425061,-0.104103729,-0.16149315,0.039976862,1.42271612,-0.20511232,-1.434494688
397,Alesis SR-16,ki,-0.063882064,-0.150041023,-0.140636644,-0.074254766,0.874294089,-0.255576228,-0.527905212
398,Alesis SR-16,ki,-0.191646192,-0.49997559,-0.565356126,-0.201797271,0.723588157,-0.172812473,-0.737499021
399,Alesis SR-16,ki,-0.162162162,-0.134747531,-0.05967932,-0.183888512,1.30205789,-0.172555821,-0.739032764
400,Alesis SR-16,ki,-0.388206388,-0.385068672,-0.2061815,-0.404661115,0.364731966,-0.094088905,-0.011930938
401,Alesis SR-16,ki,0.528255528,0.940056774,0.332637168,0.49678643,1.067880328,-0.266824679,-1.108030625
402,Alesis SR-16,ki,0.031941032,-0.24489364,-0.306730662,0.018510621,0.812483969,-0.134676482,-0.533561402
403,Alesis SR-16,ki,1.017199017,-0.18264452,-0.613790907,0.964351475,0.543441887,-0.133967834,-0.603434298
404,Alesis SR-16,ki,0.44963145,0.051648701,-0.191913164,0.429063844,0.666031393,-0.273470306,-0.386417174
405,Alesis SR-16,ki,0.108108108,-0.018820125,-0.103994185,0.103229473,0.926567519,-0.265757732,-0.708935565
406,Alesis SR-16,ki,1.27027027,0.636218635,-0.046324551,1.194298667,1.10706243,-0.264156371,-1.567457857
407,Alesis SR-16,ki,-0.390663391,0.861546292,0.815567776,-0.415574327,1.088459496,-0.264474193,-0.59235298
408,Alesis SR-16,ki,1.417690418,0.763421479,-0.015160668,1.327161622,1.080138213,-0.26219838,-1.028318795
409,Alesis SR-16,ki,-0.046683047,-0.017173511,-0.014350418,-0.056768369,1.251210305,-0.152040329,-0.742943334
410,Alesis SR-16,ki,0.680589681,0.327398515,-0.062431954,0.662848032,0.71969863,-0.26646696,-0.70381824
411,Alesis SR-16,ki,0.343980344,-0.399434862,-0.673549479,0.327270799,0.759821548,-0.272523834,-0.770428637
412,Alesis SR-16,sn,0.764890282,0.647434286,0.106524767,0.745675379,0.210112265,0.415123957,-0.818055791
413,Alesis SR-16,sn,0.448275862,0.668786357,0.26599424,0.428553876,0.315291127,0.050677713,-0.425426218
414,Alesis SR-16,sn,3.89968652,0.85931235,-0.54716649,3.413509976,-0.368002372,-0.777873178,-0.074405881
415,Alesis SR-16,sn,0.463949843,0.346840418,0.021647398,0.432522659,-0.298139397,-0.32322347,0.119908699
416,Alesis SR-16,sn,-0.231974922,-0.392910054,-0.349322583,-0.24135454,0.702689714,-0.282546573,-0.292571103
417,Alesis SR-16,sn,0.376175549,0.716443755,0.335399377,0.362688836,0.020117572,-0.376526772,0.084558819
418,Alesis SR-16,sn,-0.410658307,-0.451501839,-0.280073463,-0.423018311,0.065578614,-0.600011943,0.095659239
419,Alesis SR-16,sn,1.21630094,0.775190691,0.020392693,1.143582292,0.32764981,-0.261950947,-0.646169596
420,Alesis SR-16,sn,-0.357366771,0.33162453,0.567207736,-0.353972657,0.417785143,0.632411507,-0.390423171
421,Alesis SR-16,sn,-0.39184953,0.231611891,0.518697117,-0.38352574,0.493010117,0.617633759,-0.460957691
422,Alesis SR-16,sn,0.103448276,1.507195202,0.923308664,0.098708989,-0.564050013,-0.360576863,0.852844706
423,Alesis SR-16,sn,2.219435737,0.478333979,-0.471196889,2.061801293,-0.207341874,-0.295963987,-0.265065772
424,Alesis SR-16,sn,1.034482759,0.728611326,0.054380927,0.972495726,-0.206797651,-0.542605501,-0.083671655
425,Alesis SR-16,sn,0.175548589,0.316467314,0.152486819,0.154562577,0.343584136,-0.610341758,-0.220870841
426,Alesis SR-16,sn,-0.087774295,-0.433209192,-0.529125195,-0.104791592,0.191417073,-0.412842039,-0.042649735
427,Alesis SR-16,sn,-0.147335423,-0.442829658,-0.499225958,-0.165227628,0.200693779,-0.295883386,-0.050296106
428,Alesis SR-16,sn,0.109717868,0.50107299,0.337205983,0.108582049,-0.03101156,0.817793088,-0.826176657
429,Alesis SR-16,sn,-0.357366771,0.340993717,0.575605624,-0.364003878,0.198530442,0.145437004,0.153891564
430,Alesis SR-16,sn,-0.887147335,-0.094053671,0.955883157,-0.900576816,0.785515861,0.684774133,-0.349475698
431,Alesis SR-16,sn,-0.717868339,-0.616083162,-0.192331042,-0.742499905,-0.051564181,-0.575412005,0.390798577
432,Alesis SR-16,sn,-0.037617555,0.536792928,0.462819134,-0.047734664,-0.203064841,0.067946632,0.454150229
